album_id,album_popularity
5cOS6szqlcoqmiSoVTqqe8,47
2GD9TjWG3Tu4JygAZniBY0,52
2NGdpRuh0JgRLrdAK8AyNR,50
2Fin5oppCDiqiLfqb3j3QO,42
6namQvcqC1nma4fx72sTfm,0
20RiDKMd7ZR1w199AFLk4z,0
5oiDi8v1AAjdBdiKFLJNtO,18
1PPaJ4BYUrKU5XluPzDASe,16
6RfgcwsOUlWkGNAd6zjjYd,64
1woD9CdS70r5M839XKekvQ,25
1MzEdKoD6mxji2q7k3rRcw,51
1YudjVh2bvgGlLSwPfWblI,27
6Cu53xS0YGhgEqyTqkVNeL,38
6WhyyjT7SguubI15raOkDo,41
7tFUesVQ7An8e5pEu7sPYv,41
5WXzljd68vlJL83jHUFcCo,35
0jQ3zArVV1wo3Fjobq1pG5,26
6CSenzyruOwRltis2wjmAy,0
1nMRj8vpaz7qH3g1Qrtl6U,0
44Wloco9SbqkwOCXRL6GoM,10
2XQOCujanxfvyDhtJd0Cy9,13
31KbO7WnDp2AjPdmRTJzdf,52
0VxOyWZ002xEgJrqFHzS3G,0
5mhu9gsIkLEzPGz1i0WDGC,22
0qqP0gMVjjSEj8odGxMbf3,55
1ZFC0iOKUp4M16eHXVaeG4,56
5DHynS2beH8WqP3D0kL3b7,0
2nlsKjX6KfKqpvLfRrY8sm,15
6AmBMZgibAEtlVawaio0G1,33
62XUibpobJNbqfb29IvIpX,0
41LvlG1SKgfysJoUFE1cOK,41
1QeIO9ArYBB9vLiODTtWy8,50
0qbl8aNaCUOvX8HGsZYLfh,56
1CqNrKEv2fhF7mudTXrydV,51
2SNoIwHcpdsPWq8SuoqG3p,27
4LwHKIJOPTvnJ4lKXbKuwl,0
7wG6GXasCMqJ3vfzoGLf2D,16
1WnI70R6AOPF4BdDJ6looG,26
5RLSzLE8SGQtiAoYr7uh7a,0
2P6xoo9rh3DurKdT6IfYmH,25
7z8L7KFZGeaxdIyDeKIxnk,0
1o9O7AGvoCSG8w2Ana24YA,30
0toFJSw17B5tHNyO3k6HBO,19
4Ug3M4a8wAEebndVIF65fX,66
4MOaqIKUdWuojXZYgOa7GM,53
3NPHXucbPim6dYI0BkITEI,0
4xGRUGVnAunSzXagQ2oWhk,12
2EbhWs13R3DTnsGXHVZSPy,30
64CKpRZmwuE9LTSn8SJB0e,18
6U9qVfkan1Mwhuz6BmCwHJ,0
1WklZZRCVoqJCKGoYmeJfr,0
4sAbFIjt3BPKxr4ji8lFMd,6
4DJijRH1nTtLoQt8s8gUI3,0
6oN9dQmUhn0rRMDC1fxvgO,52
64vVGhv3dOHZxWaRJTHvTI,29
6OQjfXsIharHjMAMbGYGNd,55
1cceIhCQ8R79pwy8jbZFqE,50
53QDQjWe8eWDoXp3zd3jjn,0
50LLfCGnmKyxIR6XuCG4nN,40
5SQN3CSp07nyRLwH2akBLn,0
4h63dypm4IYSGfCDe2Gcz6,54
4BxB8U8QgpR4UCvJ0moj8Z,72
4WnLzmBgzwpotgPqqoIW9t,46
55UAEClz8M595uaN2PeHpX,45
6ruCp4mB7FOyOKfLowr0dS,13
2bdA5I5Sn4XjBu9dxEF6Qx,9
3IhDL1HDvlujs6ZcIfL9gE,0
1OvO9glcxy4lVZoS43Clt6,15
7kZLtbf2oWSZJIWchzWGks,28
75GwgzYvvgaJQS6DooqcIC,44
0J6gXmCwNSppontVzNkZaV,27
6p40dZWSVoWmChUHZjDRJD,30
6nMLINUfKd2p6mZ3El99Yj,31
2KAWX279th7yUtgVIfD6TU,46
5Ej77uqfAAG1jYzGReYwAs,22
198uSF0lTPBy7PtflbPhGT,6
5LMfBxAyFy41CavxGAykHR,52
5X9SWthEXPi3QXK9FyHwkj,14
2st44QXoemztnPKY99Yalg,40
1TLnvPTgtZXvCGhIvzl2pf,27
1N7U7alOZtbA2m3AyAPEXf,0
02iIXfQvjMAcYrnUysPg1q,34
0KJqNPjlwBljFlugbw0I6V,20
6MYUn0QRrkzOxUjQ3V8dkm,35
7cL1qJN7SgXQEZe3zYNkp9,0
6605AhP3OzqDR47NA1puHr,0
5G3svKFIPGEGbK6poPVNXp,25
4XvCeI5IFiB569sJwbZxB9,0
4esRg2sry34w2G0HT7jcLI,0
0ofaIVDxemaYYQipgWRYKp,0
0VG7XLJ8gSynEQDVnpHNNU,0
6P5A4ykltKlWrw7kSZzOGM,28
1QRhPsupQCDlD9EwTWumSA,44
1hfSMy89JzdUmHjxDFXlZ1,45
4Sjyp7k5gu6ZcF6nrgkLYt,33
6euw4OOlKt20SAPSz4xKhY,30
0j1qzjaJmsF1FkcICf3hRu,69
0oXzdlZ9duItTwmJLXbAfo,44
4ICez0IybCtHZbAXl5ENWJ,39
6aW67R0sshdUwtbJEG2uQR,64
6yrsnGQwaT2YlWNAOntPz8,18
1YhDBJW6Rs32QpPVo6IMBR,14
70RtqIaBoEchm9EShpzbYR,0
62YIhi4XCmxb59zrENXdWt,38
6sDQacCej53Q43vZF9PJ8i,53
2pQek6dZNNlEhoJ1hZoUDg,0
3yAuFFA0zd9J0sJi3JGpvt,41
0PSUQDf2K16sU6ky5IL9BM,36
7tUkPkjr6wCLfw2857F7iU,36
5hvxysDLuDCZSH7U4j9C9N,41
7zPbZryxpiOOM7DNk6lqm6,22
5IzAHzzr2CYuPl4YETYUdf,0
7btD2iPHuxmIfp6S9kUECu,9
152Hw6E0tNz3EQNq9c1CDf,58
3PuofR78j1BFBGBrNCCYUF,50
4oZmVz6iGZzIjNMCkEITht,33
4ZAVWE7ZaGwFjBNkT5BPq5,1
4PJcUOhYFMRpS3DZZNW1wg,0
6sMkMbTp8E8LOxui7iMPPj,16
2VX6JbFBRfOvscZ8N64F1Z,0
2Qtn6rWtRti5CknQiWh6pi,0
3QOP51x2GywSdG4AcLrvBZ,13
2EeO0sxqQL2YKbgyTPrNWR,19
5xp8nj4Uji2Kr1nkm3CLFC,21
3O6B3U5guBTWjuMyTVCunM,8
6R94wqL4kDI5yXXRKTi0o3,0
0sxfu0XUwHOtnKiZgkTQwk,51
36yLMeHfae85wVYiSTop7c,16
2Hu144ydKhUydmnhfEEqfi,53
55kmFrMvcnO54KbEurJTrM,41
1OnzqJTL9bwe4kvaLxRYxt,62
2tc7QikvIpZDcBNfG8cYRf,0
7l9wGE3dDzxgn5P8fl9lgw,0
5ZQjqg9obFzyGuxGj0mjSi,48
5jA0SDNGFkpv0eaES7PB1l,24
5aOHXyItQxYMX9BwcjIXrS,23
7KF1Ain9mYYlg5M46g0i4A,75
4UMe0Ods7kygK6OISasZe9,66
74V1F22Gw9yMXRznhjlQJB,0
4odeNH2Qe9DAxT3sC1qq9p,52
3y16fOtHHYMkU706RAua8m,0
7MbcxleVqx5qeZgXdw5FAi,50
73FYKSgOypVgghYr8GsEGl,58
7KQgihtbLnpyr3KVk9OqYB,49
2n3quCZ0anEa46j2IveacI,66
6ZeIMMCUmFekpbfVlvHpXz,12
6nqPss8SmgAZb83Fj1Sc94,2
2Yx0X8CYJD0G2pvJYZcTxt,0
5rtatHUwL6e5Kuw0qlefG0,25
6k7YfYLYDWF0XaXalGyQu1,0
0vpeGtdF3m8jtx5v2CHlWZ,23
5JWnguoJ3sh94rX6jg9iM8,23
6N5ST7D8lhiW1I5YfPDE5R,39
1zfMeIpCbHvphLy5QkOzZ1,0
0nj2MXRBsanq7KwGj6Kl1O,27
3HvP4iWWHOzRNCJSPQU7Ng,38
5enEsi887wD3qGoMCK4jLr,59
7amgMBFiedsknMot03NgQ4,45
5Hrkn1HmX82KNlTbsUUweN,0
2t7r6hUtlrqQfX0Z5zHzF8,30
031Ay5otjVJvC6OLAkT23D,21
0MrHVkohZztmdrTrQAosNe,1
5rBavL5GFknqp1CREqx4Ov,39
61daGwqgh0MGK2MigtyVfv,0
4OoDhTTzJG0Rks9Gsvz9Xx,19
41xJklJV7uqDzg9teggeR6,36
1SNyeh5uoNmmhpruGwHg51,39
71ik5hcqimZnnQWxTfmLkc,0
6OqegZkCUq29CJarqL8trP,46
397HfhVIOEHiSb1hQT2atF,0
2KMTKEk9FZccRGCWhehiKV,56
6LbsrGVIwLid6rwRA0qasr,0
3sfYah76hVzPxhLhsjaqr5,0
1IdtMUbeS1WB0WuNRmEZGB,4
31e6kRTlCq4KGjg3XA6m5K,50
6IrbtLsuCh1AAnK5Br72lR,41
45kbj7Fig5M6qrwEKeTl0v,22
4jMGDinckE4ssWz68p4V9h,0
5swblNUfrj8mKaLbxPYszT,8
6tyTo61FtB0AdDZanwCo83,1
0H6nfrkNnV5m67o6qVOGT3,33
5ccJrnY1pyU09Xszhd92ja,31
7b7VrV7O1HdrHHIoVXnaxI,0
77qQDI02aNUvfkUfU8K5B3,21
4w0mVprAna8GLFxXq5nJ1r,0
4XRA7yDYWSkO5BMvZinESW,24
5Ki88XhcuWUk8WlXmaKrwS,20
5TbkICc13PKxZcdQCqpcJg,2
6v6x88d6F3VhxiCL6j4Qhn,35
6uuDKdK6upPxiQtv1yHcHM,0
350p5MCLCeqF7ffyry16MO,25
6NgnKl9MwZm5yZnc1W2z1t,26
0izNh5tYrA859V9FzAEgvI,36
2oEZ6GTOXbcX7k3XyfCoQ0,0
6LdFryPw3LFwyLqBriy9gw,0
2NF7kUOEaNYhCWLANV85Aj,39
05bqZVTbrWX6WplexqlbFe,36
4GHm42CYhF7673f2I70aRa,9
0c9sWtTqYILWgEddwu4Qiv,0
2ZY0LoI3mSP9AV82SiZyBP,0
5NWOXMQnxSlKOCEU6SwcyG,16
4Ckwpc1ElNFw6sXiYHt6jE,28
4o8yGUEA3XoicZq3SReUQb,22
6zgURICSmyJWCnVYnZp9Eu,15
2BtznmYidvZ9JQWhcmXVTZ,28
3bLZlNsCcoc4Ih0FtqPvkF,26
2VZolgD2RKzb5F4gSNkx1Y,43
2mgAD4bdEfvmwG0iq8K0h7,56
7d2qNq4zap02SoWdvr0caA,50
4ReJ59T4YxC62WkfyVTWpr,64
6TszLBjIeLIiys3W7JZFog,0
5CZ869wDUrKqvtmJXRZxkl,49
5dMxKztEZWXumdAprhiLdm,27
6qqa1vvE1Q3qj2k8Gc3iEY,50
7b57oWMZmdG8wjwjtRiKSO,39
6HpMdN52TfJAwVbmkrFeBN,65
2cIbw9kDyasNMaXdTc6rrs,22
1oUzjom2A9xtyRM1SdOAGj,63
3GVQNsLDpFxSAQhycJgWo7,0
5LL5rSvxyv1GQK2IeFiebc,0
4XGeX3vS3SpPgjSsj79KYH,0
2fSadHflGE0MhtkwiymFBg,0
0ssAblPztc6zIEuKXZTb9k,8
1Fh1gzTOImG12M35w3nqQF,49
7wzu4mHO8s8DZOmG5NedoC,0
1GDEy7JQHzOvAIucRlXtGL,40
59VOeI9okk4Ri13h1nRqtx,29
587Clxxo1i5flgjvS52bEC,0
4RcLTdNUuSTJYaaJMD4e3C,0
2GVSTqYcLPfhtpkE7mTR99,0
3iJYwx4U2xHyDi7BRjskIJ,45
1D80jHxLaze2unssWTPVnz,31
76MT4lqzC1oSvSYnHHjMam,50
41C5iULlHU9sMYiekI75Pn,0
0epKF07WR4vfVXnxrYIsPT,0
2rTx53ewbABoCtm2nMRbOD,0
4rRbuLIqkwT2gAMfhKuXNq,29
3PZ6OBN6YW3Lt5WlQnZFtG,18
50N4DwwjZUAjulHt2GcJ2l,15
3js2PGttQow9ryhY2kICfS,22
7y5SAIhUDzt6JlRhHeCQVI,0
5lIrwVu320WuEDqaIPsrmz,0
0snEL2LIY3LYVkv5U8uiwx,30
72gVxOLET0NNMbz322JQ2g,0
2wq3yzukh0uWIMfanqsOm6,12
4DtQbzmEUoXoZbygwlDs8f,42
0GPmuVuCdC5hCsiuy1wXle,61
7GFmFwrDfsELfBtiuyW481,41
6XJfaC0m5IkOIS3tYyHCli,35
1qgJNWnPIeK9rx7hF8JCPK,72
3TfI9sGZXMZtRYDMuSdDxd,32
4UEvfbWLPms6KlEVr8USjf,37
4JQVRNQYIaJMNpWJuy84Dv,0
3VOtFn4nuS6eOiwBMnEY2j,41
5vqILcEeCT0N1DeJBsLrGE,30
41oY7hIc9CdA5FtWQVyFAU,33
0K8jX7CLwxJaML5iXdxveF,47
6G9fIqCsV0qEiBsdwLOACy,40
7EwbVzsV6cKL6ucpq6bcxO,43
0fq4uzIIA44Bkw0fCQ5KAU,53
4vmD2mzd6e6UCvuQgKT00m,38
6R7CVG0kOF7h0NLg10ezpZ,0
7gqRwq83RzloKuVB7xRhyX,0
4F4ea7QqYmZ3phVD03rZbq,0
3QgFzksD4J43TnGIJOOrRV,9
5zdFKRmlSDwAMZ5NFVGbx9,57
5y5h9Vcm1JejVUJsmxoJld,31
7jxrYnrAa06rekcs1cxp7i,43
5NylLkiLTn2sF3U8mZ9bd7,34
112LPorS7zox1TpmXjSGS0,0
7kzfEz2yYEuf9nuskO3BQB,21
7x58T4Q8rIR7rY9mPen1li,38
5xfPV8byJVCmeqe1LeVFqz,45
5LuoozUhs2pl3glZeAJl89,67
6bUsvxMAuR8NXG2ujCU4yi,43
0gTA57iA0CZie0p99RGDUS,0
6zEXER2QDGemwq2wx1voLV,0
1Sf8GsXG32t0jNrX11xqWx,69
4sJXyIfwduIWFISb4iCq2f,53
4y4qpoEoAVz098hapi6prZ,0
7qE10pw6k04YwS4PihrU6a,0
1LigUNeTlgbeMg3jAX9dHn,28
2yAl3qL92AJPHPMescwk22,10
4Y1rf5tcgOjEOz8pRpK2uf,33
18XFe4CPBgVezXkxZP6rTb,70
23dKNZpiadggKHrQgHLi3L,56
15Id9Jrqab8IwHFirdrrLp,65
3H6k0F6OsqSMyFnNZmEgRQ,33
3ORNNahv0Z1IU0AKoliZwn,56
3yqk7nimwdE2FdaA85iJM8,0
6UmILTxwjM8sME3wbsZgQh,51
6xPqva9kzYP8usdKOUiHdn,44
02GVhWjMuoQBQUtNhjWsnG,48
2HTbQ0RHwukKVXAlTmCZP2,72
1iSG24ckIXnhCjIWcVJZYY,56
4hTM8jZ8DCCqglmZUDMSPz,74
6KSvWFf4g4PrIldtchJsTC,60
4bIuE7S9tX7bZttvusd6QR,36
0mwf6u9KVhZDCNVyIi6JuU,60
6ymw9w3tGhxVGBskQAhsvm,49
6J41exElcUa6rK5SJmjV6S,48
4eimHQmKIXBtZ9hBMSYQ7u,21
4qUMByJ3Pk94BFnCmGaUPS,67
25PQxi9SR1OODB5XG6m48J,45
4JENdWCGucLdRvKQE3V5mH,4
7d0pkiLbrQjSUYhyqT4Q3U,0
1P29D0CPo7YeQnUUL13SEh,0
7pngooQgabVGWkS0rFwr7q,29
0gY3NoyPq8JKTS89xn0mxR,26
5RYrgGSMiYXGF8iwj2i1wF,44
4We6hlNvGXlc02JDkyrwNR,24
2pidzXTaHV4WaIJYRxKDCH,74
1EqGwkiaYljCmwbpzPO5d6,24
7rDIbwEbqPVRVFe4W0XPD4,28
3E0OJ8O8IrG2YzmNtyZEoo,16
0IMTA2Wz6p8CNZ0MDK2zvg,65
3WFTGIO6E3Xh4paEOBY9OU,75
7BCTfMzue11vOGekGO0xL0,40
0Gy4phN6Xwx4uyskE7Wkls,0
14o0qMFxqkJ4sTRcEoxXKf,48
0ORrRtBqjERyBBZWSsSw9C,58
6ROnWPiM15ldLTNrYpyBp6,0
4H8ShaOMNzcjChYezhINqj,0
3jMsGvImaL1YxiTxNNIvvB,49
0IJcpy0eM4o63J43qij68g,61
5EGaHc341e82zrqVlTMUEL,3
0ntJqUFZt7XQmRycj6typz,43
53FhNZMrcBim6Ec9mp8ifl,52
2L13Kv0sx6GPAHo7QTZLAy,46
7qGeNRPRqM7dHJS2dFdevX,14
6gxAs4Xk6dytHvqADOhLPw,0
6OQ9gBfg5EXeNAEwGSs6jK,75
6aWbhj0AFwifo0K7ebOWuh,0
46zogVWfGDNCxsJud1x9KV,0
4QUNWTw2FsIz722xjUjFJw,0
4bNPOFOzxGhF5jhfIK6lit,68
3IO8IPjwXuzPJnoaqkwYrj,77
61h3VS8XDROIpvQznjTPTT,67
1YSb516nyR6ALY2ji1eCAV,50
6CNwXxGCLQtWhG2VHOuiib,41
6QC8G4HVk9lkbpxugU7ZgF,0
5bCk3kWAy2JbbTfHqzZCII,55
3FAfwBIGInlJu6YPp0eADJ,0
0zrtTZC7yY2TOEhnbJzSb9,59
0idikg3MAbtPVfX7wwfBBW,53
1DFG8kfe3LD62Uj0cUhGRg,35
3Hz9OiLdXkoltROdoKWbct,40
3OYXhFsRdeQZHuFbL7amMc,0
6TRHI63AVabVkLPou2biv8,52
2T8UlI17u5hwTqu6zkpkW7,0
4EZoN6mRXNcGxHXZC2doJH,0
4ph77Ne0Z4oktYiXHDSH3G,41
6YUCc2RiXcEKS9ibuZxjt0,65
2pGP3G2OyQBKQ3SuT3cacv,0
4vLYreWxd2ptOAzPwTyBI3,58
1zg6QT0eGqLBlhAT2FPoFj,48
5REuIeh4EBrkU0Nrz3n5jT,43
066XCkY2VUxaJHf5g3tHJx,0
3CLdAhzRYwIIf06iDSvlPA,33
6kWqwXiHxRwvLKFScZbbdS,45
5qmEF78Uq9CjwIgvKQe7WG,41
7dqpveMVcWgbzqYrOdkFTD,70
3Yg4ePP2KlxZgCXhOgQIDU,32
3MPAKDC4pw8bPpPwia57IO,0
5wtE5aLX5r7jOosmPhJhhk,75
5QVrsV0URTnFNv4nfRN5BR,0
7GjVWG39IOj4viyWplJV4H,67
4c64we435X1d5Bz6YAgrOZ,35
5seVG1s2oc5piRtsixp4g0,23
2kSTssn90EgrYWNlWZJ9r4,51
3muOd3Uq4KUr290uxFy2H4,4
6bDQgC4mNcwz46wHKI6h2y,58
2wAaxlOm44t8xuJIfsZ6Mt,31
3HR5jzCqRM2FGS7SFgYIQ3,12
7MQJy9di8JoLJOkG5mZAry,0
275oYDl4zTToF8wSLWDfMx,33
3WALyLgFg8b8r4y31MQRZ0,30
2kBFECL9a71fNRXbRW5xO3,56
7FJKoKn7zy2OET6KtiJJp7,40
5Q06VnSozTZnIpkf7AI4eg,37
37HmOAdBjHVkdIHoLf8gq3,33
4urnugBptJMguVYLRgOKqM,39
25M5zhvFVOKw59pxA3f5rN,30
4sLCQxMRfn3gAHrBNZtbTH,62
1Jv2AqzhgsduUik2p4k3cS,67
05owfigVGpgPe7RKJG1hum,64
1lKYaRbV0AayVPss9i4oOp,62
4QwOI2XzgXUJQ2uQGJO8Wu,12
4NEUyCC5YaMRw5Q2fmuBAZ,14
7skJgHIK6fM8oBz6REK82U,20
0Wq8UHDdJqKQHQYLxpv7wJ,25
48HPgAv71lNsmM3PfhKwb0,0
5MGGUuWJEYZsDyjif3N4eW,26
6v9a58ojj3EBjHg4gfDNZY,48
4LhsROXtxZV0c1oijQlXqU,15
5eqcF7pWzHgWpGdEmHgeSN,63
51DUbu4v2tjYXxgy4I8vrG,55
1Zc6fY5TjkirFsQIeX7KFL,42
6dePMhqoFfN5mm73ChBgOU,48
2t3e2RCx9fmVO7jmhrOm3a,55
3sOjqLDmsoeaKzcRcKIEe1,0
78hVLZZJhaXgrnfXKc6yxF,5
70lQYZtypdCALtFVlQAcvx,66
6DxSrvqVwXO3SmFDSGuLAi,0
39xhYyNNDatQtgKw2KdXMz,75
0hB1SMe4ztzlBQmKHvF8cD,0
7bdjtx1RTkWoSoOaIl7a8E,67
0v5BqH7RQlIuJIWfQCl1Bp,56
0P609GWfPgTEXLS5wT9h9o,0
0fjJOLqG3v7vXRYhz2wxPC,65
3FsCGJY0JqSxvgezoMWYzF,48
7ibEo7IK9E9mi2sU5rJNDC,57
5EbpxRwbbpCJUepbqVTZ1U,71
6seO2kGWhFKbe61aNvdB12,36
790qROmQ1y4aPEYLcSkScH,49
6qsPkfhNfP5KrGBE0hJwAR,10
0hdOk76DmEMYI6QV92mIin,60
1oOkcBu5bgkUzZTvKD1m8z,56
4HFf49hM2U0n27vIms1OjU,49
3DMH92CRre0ivD8Zt6bGZy,32
27gQjg4llIvuI8pwDfcHZX,38
20r762YmB5HeofjMCiPMLv,79
1C2h7mLntPSeVYciMRTF4a,72
0yv3K62ndWgrZ0bbAEMzj5,42
3tJ8OKz2wHmJXuAqpT2c7V,28
3DuCJEFCF6lzSmvOlBdVlm,17
2P2Xwvh2xWXIZ1OWY9S9o5,14
08W4d8uMIQvJg0nlwR1rBN,61
5DyOxuvdSmTSNAmkfcsBsj,62
4GSidaoqyGNwaG5mNKmuLT,60
1lxySs5EqOgFPkguQ9a4Si,35
1fXu5FuLGSpQdmG5SWJfXL,0
0hDy52fqKwb2ZIjyNXGxan,60
5BAfhvuiUfuxrVUHfF00SB,0
17Rg4iNDr5gncTwj8zTvUo,0
3LByoNjO4gbuX5D0u26LDY,68
4otkd9As6YaxxEkIjXPiZ6,73
1gUI4keDXbeSil6rwY9qUm,50
0P3oVJBFOv3TDXlYRhGL7s,80
2cWBwpqMsDJC1ZUwz813lo,82
1U6CE7Xb5wwTQGA6BtUHYJ,41
6LhMkSPNs1AVrAjdrJue98,40
0ObU1HpJzqahdHUy7qbN6F,36
3kBBntDYL62xlqgnulskwv,58
1mnu4hYvdwQgZXcNvtJ3D3,72
2PEAajl89bIS4eWMk7zlbV,0
25n6KfxQAYn5sQ8l5oy4Lm,25
2PDFVCwfRlyhQx1clrMbli,35
4wonGrifNoBQxCd42usUio,19
2MsWCeQjZlSfHFjDm5DYR1,66
6nGxZjUBZK40BydnxQkc15,55
2hlHv54WpTInFIRMk3Hwjk,57
5Hxk1KzHxAPUfkRtbUEHsW,0
1LgPUiosPMevbB4NHxcNiO,55
5Vdzprr5cOqXQo44eHeV7t,72
56Abu6NLfNM5X7rJhrUdO4,44
3uA9LCEvszI2Ufvlkh4nCj,20
73x8Jqx5ReE5UzMBXGryMw,0
6lp3jWrAdZwPwkwih20qzX,36
2s78s9NVxJhfjhua8DqocI,0
1pbPkhuest1I4RGpz3rWmC,45
3O6ywzP5LE5msmuBBTpaIN,56
0ZJt4dCoI19u71k37E1nQu,45
6p2pqoeFTKT2c5tPqgeGwd,23
0OwJqkCyb1CLLcIvauh1Uo,31
3JExTCaVm5Q4dbhXkfc107,21
1mUwtBhnrDj0dkwnEjhOj0,54
0qGdc7fNq9RNIPEzZufa43,63
4qG4QOQdwo9nHbMVHfcX3v,45
2nxQHmS8UcJK07xL5e0GW2,26
5vvvo79z68vWj9yimoygfS,59
0wQ51NcLOXVKxn2RZG5lck,0
7JnRw2TyqBA2qEXGZZ5Za5,26
7osfIkEHgt1CBBx2grcYyy,27
03mua58vttb04DkhC6VEdP,25
6rXy4b147LkM3muZKuALSX,0
7EpUpNUkkEGnaCvkcn1j4H,55
4OHfmMUq6xwCo8zfQuc9Rf,50
5Dwws0oO0fQLDsrwZE7rvW,36
4DyflljDkamEEU47TA9PWb,0
0Ay4pqOVD0AXWQCe97bhSh,16
66KCBRiOFSs9bki2A15WlB,68
5APvbPGki6FOQO6rNEuXCv,56
2QxtM15Z7GCrqaLytonx2b,0
7GAOMkrIBSwqvC28f8bXTj,32
5mJYFwj51OpBqRSxZCBLTT,46
0gA0nZrZ55PLUp7ARfrICu,66
6HAJ0LRCEqJeaCDm2lSsq8,31
7BWDLFcIlUrgZdtjwLEJxw,38
2VZjf8g7VLTELsow7KnrOy,0
6DZAEmjvBrJq0a8sVHbf28,37
2JtlTPzThXs3Pvz8V2iBIB,45
5IvqScO5vIXQ2zrxtpCVHf,62
3DAvR2j2Lka3TIZhbTxtrG,36
1nbq8GgaVdINI3PulXvPUq,1
43pttVYo7IjBvive3uebVF,49
3BZyfvmDgZFXqCGJpYt7ES,45
5FBujFyCWd6nHMGoycX2LO,28
2PMFkilltKinc5AvDK9MRh,28
6csVBwuGoCNHELRC66h9KZ,9
6GzT4vsjzSOAX5xOBLdzRI,0
7oOreIVPzTMN1vKH8UsEbe,38
3fc97ZWLIMc1xawhxbKrh2,63
14EzA7MWoKYPjzjeT4gtj3,45
7kLL9GB9GdIpG20fxxDPtA,0
5KGU6dXP8K978diRu0eetZ,39
2XGZ36jXGrfr72Gnd1uNo1,30
33FmsnS00we0hrD1NrGniq,0
6Zh3raLhOqGlyLEoZvnjVB,22
5Ki4YFQrUx7hCcQx1LJUQb,0
32BftvliX0Sk0FfPCqKY2l,28
1ZLd3CcWtnSI18EfBIhTKa,0
5HRB9TeaIHRBxfIm4XZTj6,63
2DAJ9Huir2JEq5es59MAqq,21
5y5Je353ZsPKl9fuO10ZpA,31
4h7OhQuHlHQrh4zogZsnjE,14
5EUsIEQUL5R2dn4YaohpFW,8
78Iw3pQjjmhlZ9JqJsFl71,49
3mKvAiTrhpJUTAFsJXmjTE,39
0yT3AhIS383pWxB8W9VV1r,23
3X4dqVdCKZJQneZ6Nn8IDr,35
76dHlXRYZm3JsTuNCFvtDn,42
0YMiFnhUW2LH39pHUWXOvf,14
2gUSWVHCOerKhJHZRwhVtN,0
205MZrvTcEtlQk4A7LBwKo,23
55FSaoMbvXgpPJTCbOg6wu,21
6KhXakHRaqa0yRbjhrFrNE,0
7Kmmw7Z5D2UD5MVwdm10sT,75
3tQd5mwBtVyxCoEo4htGAV,67
03mqFnIf0SxlMFVDO4a3YK,0
6zXUDBGLbrB9Kgkw2Y3F7L,61
0kb1GuSC1x5Wpmvq0H8q2y,27
5vJAPCAVezRH826izLGTeD,38
3x6KN8REz9x0Tu402VLxZG,0
7HaPTdLL3KcYuQkMcVQfRx,49
56as8vSyIlRSTNoCgIJb4S,45
0dAkpUTJPHsfPlKJ10ZYyS,0
0EmCH3tGiC9pjgIhxsqg4e,39
4UrTKdvbTm9ltdpLAjrlSA,7
1e9UZUjNJJe0ItdQ70vmcH,31
